2025-04-10T16:16:38+02:00
Running ./hyriseBenchmarkPlayground
Run on (224 X 3800 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x112)
  L1 Instruction 32 KiB (x112)
  L2 Unified 1024 KiB (x112)
  L3 Unified 39424 KiB (x4)
Load Average: 0.47, 0.59, 0.61
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Comparisons","Matches"
"BM_JoinBin/52428800/52428800/256/iterations:5",5,93.1466,93.1314,ms,,,,,,9.93795e+06,1.34218e+10
"BM_JoinBin/52428800/52428800/512/iterations:5",5,48.4205,48.4213,ms,,,,,,4.96743e+06,2.68435e+10
"BM_JoinBin/52428800/52428800/1024/iterations:5",5,24.4001,24.4005,ms,,,,,,2.48514e+06,5.36871e+10
"BM_JoinBin/52428800/52428800/2048/iterations:5",5,13.6841,13.6842,ms,,,,,,1.24232e+06,1.07374e+11
"BM_JoinExp/1048576/1048576/1/iterations:5",5,9.44731,9.44733,ms,,,,,,2.09715e+06,1.04858e+06
"BM_JoinExp/1048576/1048576/2/iterations:5",5,8.87719,8.87739,ms,,,,,,4.19429e+06,2.09715e+06
"BM_JoinExp/1048576/1048576/4/iterations:5",5,5.58561,5.58572,ms,,,,,,3.14572e+06,4.19431e+06
"BM_JoinExp/1048576/1048576/8/iterations:5",5,3.38293,3.38297,ms,,,,,,2.09714e+06,8.38861e+06
"BM_JoinExp/1048576/1048576/16/iterations:5",5,2.00192,2.00195,ms,,,,,,1.31071e+06,1.67772e+07
"BM_JoinExp/1048576/1048576/32/iterations:5",5,1.18989,1.18989,ms,,,,,,786420,3.35544e+07
"BM_JoinExp/1048576/1048576/64/iterations:5",5,0.805124,0.805088,ms,,,,,,458740,6.71089e+07
"BM_JoinExp/1048576/1048576/128/iterations:5",5,0.590725,0.590702,ms,,,,,,262132,1.34218e+08
"BM_JoinExp/1048576/1048576/256/iterations:5",5,0.395732,0.395702,ms,,,,,,147444,2.68435e+08
"BM_JoinExp/1048576/1048576/512/iterations:5",5,0.192661,0.192563,ms,,,,,,81908,5.36871e+08
"BM_JoinExp/1048576/1048576/1024/iterations:5",5,0.103134,0.103035,ms,,,,,,45044,1.07374e+09
"BM_JoinExp/1048576/1048576/2048/iterations:5",5,0.0582069,0.0581112,ms,,,,,,24564,2.14748e+09
"BM_JoinExp/10485760/10485760/1/iterations:5",5,94.6792,94.6704,ms,,,,,,2.09715e+07,1.04858e+07
"BM_JoinExp/10485760/10485760/2/iterations:5",5,88.0272,88.016,ms,,,,,,4.1943e+07,2.09715e+07
"BM_JoinExp/10485760/10485760/4/iterations:5",5,55.9805,55.9815,ms,,,,,,3.14573e+07,4.1943e+07
"BM_JoinExp/10485760/10485760/8/iterations:5",5,35.0172,34.9983,ms,,,,,,2.09715e+07,8.38861e+07
"BM_JoinExp/10485760/10485760/16/iterations:5",5,21.239,21.228,ms,,,,,,1.31072e+07,1.67772e+08
"BM_JoinExp/10485760/10485760/32/iterations:5",5,20.1456,20.1327,ms,,,,,,7.86431e+06,3.35544e+08
"BM_JoinExp/10485760/10485760/64/iterations:5",5,15.6932,15.6934,ms,,,,,,4.58751e+06,6.71089e+08
"BM_JoinExp/10485760/10485760/128/iterations:5",5,16.554,16.5542,ms,,,,,,2.62143e+06,1.34218e+09
"BM_JoinExp/10485760/10485760/256/iterations:5",5,9.9205,9.92055,ms,,,,,,1.47455e+06,2.68435e+09
