2025-04-11T12:48:37+02:00
Running ./hyriseBenchmarkPlayground
Run on (224 X 3800 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x112)
  L1 Instruction 32 KiB (x112)
  L2 Unified 1024 KiB (x112)
  L3 Unified 39424 KiB (x4)
Load Average: 0.37, 0.12, 0.19
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Comparisons","Matches"
"BM_JoinLinBin128/52428800/52428800/70/iterations:5",5,708.353,708.135,ms,,,,,,1.02522e+08,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/80/iterations:5",5,640.331,640.135,ms,,,,,,9.79525e+07,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/90/iterations:5",5,552.456,552.262,ms,,,,,,8.93267e+07,5.24288e+07
"BM_JoinLinBin128/52428800/52428800/99/iterations:5",5,463.656,463.515,ms,,,,,,7.88799e+07,5.24288e+07
"BM_JoinBin/1048576/1048576/1/iterations:5",5,41.9007,41.8854,ms,,,,,,3.24825e+07,1.04858e+06
"BM_JoinBin/1048576/1048576/20/iterations:5",5,41.6462,41.6446,ms,,,,,,3.2249e+07,1.04858e+06
"BM_JoinBin/1048576/1048576/30/iterations:5",5,41.2853,41.286,ms,,,,,,3.19284e+07,1.04858e+06
"BM_JoinBin/1048576/1048576/40/iterations:5",5,40.9212,40.9081,ms,,,,,,3.14496e+07,1.04858e+06
"BM_JoinBin/1048576/1048576/50/iterations:5",5,39.9047,39.8814,ms,,,,,,3.07855e+07,1.04858e+06
"BM_JoinBin/1048576/1048576/60/iterations:5",5,38.5317,38.5325,ms,,,,,,2.98872e+07,1.04858e+06
"BM_JoinBin/1048576/1048576/70/iterations:5",5,36.6939,36.6884,ms,,,,,,2.87183e+07,1.04858e+06
"BM_JoinBin/1048576/1048576/80/iterations:5",5,34.3618,34.3624,ms,,,,,,2.72449e+07,1.04858e+06
"BM_JoinBin/1048576/1048576/90/iterations:5",5,31.735,31.7301,ms,,,,,,2.55184e+07,1.04858e+06
"BM_JoinBin/1048576/1048576/99/iterations:5",5,29.1692,29.1607,ms,,,,,,2.38932e+07,1.04858e+06
"BM_JoinBin/10485760/10485760/1/iterations:5",5,486.403,486.227,ms,,,,,,3.82862e+08,1.04858e+07
"BM_JoinBin/10485760/10485760/20/iterations:5",5,484.204,484.075,ms,,,,,,3.79947e+08,1.04858e+07
"BM_JoinBin/10485760/10485760/30/iterations:5",5,481.427,481.345,ms,,,,,,3.76164e+08,1.04858e+07
"BM_JoinBin/10485760/10485760/40/iterations:5",5,474.911,474.816,ms,,,,,,3.70525e+08,1.04858e+07
"BM_JoinBin/10485760/10485760/50/iterations:5",5,466.506,466.394,ms,,,,,,3.62788e+08,1.04858e+07
"BM_JoinBin/10485760/10485760/60/iterations:5",5,453.233,453.134,ms,,,,,,3.52358e+08,1.04858e+07
"BM_JoinBin/10485760/10485760/70/iterations:5",5,434.6,434.502,ms,,,,,,3.38582e+08,1.04858e+07
"BM_JoinBin/10485760/10485760/80/iterations:5",5,409.923,409.822,ms,,,,,,3.20576e+08,1.04858e+07
"BM_JoinBin/10485760/10485760/90/iterations:5",5,380.215,380.132,ms,,,,,,2.98679e+08,1.04858e+07
"BM_JoinBin/10485760/10485760/99/iterations:5",5,351.722,351.668,ms,,,,,,2.77874e+08,1.04858e+07
"BM_JoinBin/52428800/52428800/1/iterations:5",5,2692.88,2692.58,ms,,,,,,2.11282e+09,5.24288e+07
"BM_JoinBin/52428800/52428800/20/iterations:5",5,2679.09,2678.92,ms,,,,,,2.09747e+09,5.24288e+07
"BM_JoinBin/52428800/52428800/30/iterations:5",5,2660.48,2660.38,ms,,,,,,2.07711e+09,5.24288e+07
"BM_JoinBin/52428800/52428800/40/iterations:5",5,2632.71,2632.63,ms,,,,,,2.04637e+09,5.24288e+07
"BM_JoinBin/52428800/52428800/50/iterations:5",5,2583.57,2583.43,ms,,,,,,2.00357e+09,5.24288e+07
"BM_JoinBin/52428800/52428800/60/iterations:5",5,2507.55,2507.32,ms,,,,,,1.94571e+09,5.24288e+07
"BM_JoinBin/52428800/52428800/70/iterations:5",5,2404.15,2404.14,ms,,,,,,1.86902e+09,5.24288e+07
