2025-04-10T16:10:19+02:00
Running ./hyriseBenchmarkPlayground
Run on (224 X 3800 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x112)
  L1 Instruction 32 KiB (x112)
  L2 Unified 1024 KiB (x112)
  L3 Unified 39424 KiB (x4)
Load Average: 0.57, 0.61, 0.59
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Comparisons","Matches"
"BM_JoinLinBin128/1048576/1048576/1024/iterations:5",5,0.218743,0.218732,ms,,,,,,151139,1.04858e+06
"BM_JoinLinBin128/1048576/1048576/2048/iterations:5",5,0.115877,0.115855,ms,,,,,,75569,1.04858e+06
"BM_JoinLinBin128/10485760/10485760/1/iterations:5",5,92.6233,92.5773,ms,,,,,,2.09715e+07,1.04858e+07
"BM_JoinLinBin128/10485760/10485760/2/iterations:5",5,50.2955,50.2964,ms,,,,,,1.57286e+07,1.04858e+07
"BM_JoinLinBin128/10485760/10485760/4/iterations:5",5,28.501,28.5015,ms,,,,,,1.31072e+07,1.04858e+07
"BM_JoinLinBin128/10485760/10485760/8/iterations:5",5,17.906,17.8928,ms,,,,,,1.17965e+07,1.04858e+07
"BM_JoinLinBin128/10485760/10485760/16/iterations:5",5,12.905,12.9051,ms,,,,,,1.11411e+07,1.04858e+07
"BM_JoinLinBin128/10485760/10485760/32/iterations:5",5,10.3285,10.3286,ms,,,,,,1.08134e+07,1.04858e+07
"BM_JoinLinBin128/10485760/10485760/64/iterations:5",5,9.15395,9.1306,ms,,,,,,1.06496e+07,1.04858e+07
"BM_JoinLinBin128/10485760/10485760/128/iterations:5",5,8.76155,8.76169,ms,,,,,,1.05677e+07,1.04858e+07
"BM_JoinLinBin128/10485760/10485760/256/iterations:5",5,14.7788,14.7789,ms,,,,,,6.18342e+06,1.04858e+07
"BM_JoinLinBin128/10485760/10485760/512/iterations:5",5,7.53835,7.53826,ms,,,,,,3.09091e+06,1.04858e+07
"BM_JoinLinBin128/10485760/10485760/1024/iterations:5",5,3.22345,3.22338,ms,,,,,,1.54549e+06,1.04858e+07
"BM_JoinLinBin128/10485760/10485760/2048/iterations:5",5,1.26614,1.26597,ms,,,,,,772727,1.04858e+07
