2025-04-10T16:03:34+02:00
Running ./hyriseBenchmarkPlayground
Run on (224 X 3800 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x112)
  L1 Instruction 32 KiB (x112)
  L2 Unified 1024 KiB (x112)
  L3 Unified 39424 KiB (x4)
Load Average: 0.83, 0.73, 0.56
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Comparisons","Matches"
"BM_JoinBin/52428800/52428800/1/iterations:5",5,2900.88,2900.6,ms,,,,,,0,5.24288e+07
"BM_JoinBin/52428800/52428800/2/iterations:5",5,1509.8,1509.59,ms,,,,,,0,5.24288e+07
"BM_JoinBin/52428800/52428800/4/iterations:5",5,780.17,780,ms,,,,,,0,5.24288e+07
"BM_JoinBin/52428800/52428800/8/iterations:5",5,435.547,435.474,ms,,,,,,0,5.24288e+07
"BM_JoinBin/52428800/52428800/16/iterations:5",5,303.777,303.768,ms,,,,,,0,5.24288e+07
"BM_JoinBin/52428800/52428800/32/iterations:5",5,303.477,303.466,ms,,,,,,0,5.24288e+07
"BM_JoinBin/52428800/52428800/64/iterations:5",5,196.475,196.43,ms,,,,,,0,5.24288e+07
"BM_JoinBin/52428800/52428800/128/iterations:5",5,110.071,110.071,ms,,,,,,0,5.24288e+07
"BM_JoinBin/52428800/52428800/256/iterations:5",5,59.3513,59.3377,ms,,,,,,0,5.24288e+07
"BM_JoinBin/52428800/52428800/512/iterations:5",5,27.8823,27.8828,ms,,,,,,0,5.24288e+07
"BM_JoinBin/52428800/52428800/1024/iterations:5",5,12.2895,12.2895,ms,,,,,,0,5.24288e+07
"BM_JoinBin/52428800/52428800/2048/iterations:5",5,5.95358,5.95347,ms,,,,,,0,5.24288e+07
"BM_JoinExp/1048576/1048576/1/iterations:5",5,7.49535,7.49535,ms,,,,,,0,1.04858e+06
"BM_JoinExp/1048576/1048576/2/iterations:5",5,5.60494,5.605,ms,,,,,,0,1.04858e+06
"BM_JoinExp/1048576/1048576/4/iterations:5",5,3.40298,3.40301,ms,,,,,,0,1.04858e+06
"BM_JoinExp/1048576/1048576/8/iterations:5",5,2.01823,2.01826,ms,,,,,,0,1.04858e+06
"BM_JoinExp/1048576/1048576/16/iterations:5",5,1.14422,1.14422,ms,,,,,,0,1.04858e+06
"BM_JoinExp/1048576/1048576/32/iterations:5",5,0.672831,0.672872,ms,,,,,,0,1.04858e+06
"BM_JoinExp/1048576/1048576/64/iterations:5",5,0.412846,0.41285,ms,,,,,,0,1.04858e+06
"BM_JoinExp/1048576/1048576/128/iterations:5",5,0.280023,0.27996,ms,,,,,,0,1.04858e+06
"BM_JoinExp/1048576/1048576/256/iterations:5",5,0.174318,0.174274,ms,,,,,,0,1.04858e+06
"BM_JoinExp/1048576/1048576/512/iterations:5",5,0.0885233,0.0884362,ms,,,,,,0,1.04858e+06
"BM_JoinExp/1048576/1048576/1024/iterations:5",5,0.0479311,0.0478358,ms,,,,,,0,1.04858e+06
"BM_JoinExp/1048576/1048576/2048/iterations:5",5,0.0246935,0.0245826,ms,,,,,,0,1.04858e+06
"BM_JoinExp/10485760/10485760/1/iterations:5",5,75.3844,75.3708,ms,,,,,,0,1.04858e+07
"BM_JoinExp/10485760/10485760/2/iterations:5",5,54.6927,54.6937,ms,,,,,,0,1.04858e+07
"BM_JoinExp/10485760/10485760/4/iterations:5",5,34.4928,34.4933,ms,,,,,,0,1.04858e+07
"BM_JoinExp/10485760/10485760/8/iterations:5",5,21.2732,21.2735,ms,,,,,,0,1.04858e+07
"BM_JoinExp/10485760/10485760/16/iterations:5",5,13.1641,13.1643,ms,,,,,,0,1.04858e+07
"BM_JoinExp/10485760/10485760/32/iterations:5",5,9.61138,9.61144,ms,,,,,,0,1.04858e+07
"BM_JoinExp/10485760/10485760/64/iterations:5",5,8.7156,8.71379,ms,,,,,,0,1.04858e+07
"BM_JoinExp/10485760/10485760/128/iterations:5",5,7.63655,7.63658,ms,,,,,,0,1.04858e+07
"BM_JoinExp/10485760/10485760/256/iterations:5",5,5.04359,5.04357,ms,,,,,,0,1.04858e+07
"BM_JoinExp/10485760/10485760/512/iterations:5",5,2.58313,2.58304,ms,,,,,,0,1.04858e+07
"BM_JoinExp/10485760/10485760/1024/iterations:5",5,1.16269,1.16247,ms,,,,,,0,1.04858e+07
"BM_JoinExp/10485760/10485760/2048/iterations:5",5,0.611231,0.611009,ms,,,,,,0,1.04858e+07
"BM_JoinExp/52428800/52428800/1/iterations:5",5,376.697,376.658,ms,,,,,,0,5.24288e+07
"BM_JoinExp/52428800/52428800/2/iterations:5",5,277.453,277.437,ms,,,,,,0,5.24288e+07
"BM_JoinExp/52428800/52428800/4/iterations:5",5,172.01,171.969,ms,,,,,,0,5.24288e+07
"BM_JoinExp/52428800/52428800/8/iterations:5",5,106.385,106.364,ms,,,,,,0,5.24288e+07
"BM_JoinExp/52428800/52428800/16/iterations:5",5,64.7762,64.7774,ms,,,,,,0,5.24288e+07
"BM_JoinExp/52428800/52428800/32/iterations:5",5,57.6476,57.6487,ms,,,,,,0,5.24288e+07
"BM_JoinExp/52428800/52428800/64/iterations:5",5,46.0492,46.0499,ms,,,,,,0,5.24288e+07
"BM_JoinExp/52428800/52428800/128/iterations:5",5,44.7245,44.7253,ms,,,,,,0,5.24288e+07
"BM_JoinExp/52428800/52428800/256/iterations:5",5,24.6383,24.6386,ms,,,,,,0,5.24288e+07
"BM_JoinExp/52428800/52428800/512/iterations:5",5,12.5851,12.5853,ms,,,,,,0,5.24288e+07
"BM_JoinExp/52428800/52428800/1024/iterations:5",5,7.56291,7.56286,ms,,,,,,0,5.24288e+07
"BM_JoinExp/52428800/52428800/2048/iterations:5",5,3.70834,3.70826,ms,,,,,,0,5.24288e+07
