2025-04-10T17:44:33+02:00
Running ./hyriseBenchmarkPlayground
Run on (224 X 3800 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x112)
  L1 Instruction 32 KiB (x112)
  L2 Unified 1024 KiB (x112)
  L3 Unified 39424 KiB (x4)
Load Average: 0.39, 0.68, 0.87
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Comparisons","Matches"
"BM_JoinBin/10485760/10485760/70/iterations:5",5,425.574,425.544,ms,,,,,,0,1.04858e+07
"BM_JoinBin/10485760/10485760/80/iterations:5",5,397.298,397.23,ms,,,,,,0,1.04858e+07
"BM_JoinBin/10485760/10485760/90/iterations:5",5,361.455,361.418,ms,,,,,,0,1.04858e+07
"BM_JoinBin/10485760/10485760/99/iterations:5",5,326.412,326.356,ms,,,,,,0,1.04858e+07
"BM_JoinBin/52428800/52428800/1/iterations:5",5,2676.53,2676.11,ms,,,,,,0,5.24288e+07
"BM_JoinBin/52428800/52428800/20/iterations:5",5,2665.82,2665.47,ms,,,,,,0,5.24288e+07
"BM_JoinBin/52428800/52428800/30/iterations:5",5,2638.99,2638.5,ms,,,,,,0,5.24288e+07
"BM_JoinBin/52428800/52428800/40/iterations:5",5,2608.57,2608.14,ms,,,,,,0,5.24288e+07
"BM_JoinBin/52428800/52428800/50/iterations:5",5,2551.46,2550.96,ms,,,,,,0,5.24288e+07
"BM_JoinBin/52428800/52428800/60/iterations:5",5,2473.75,2473.28,ms,,,,,,0,5.24288e+07
"BM_JoinBin/52428800/52428800/70/iterations:5",5,2363.54,2363.02,ms,,,,,,0,5.24288e+07
"BM_JoinBin/52428800/52428800/80/iterations:5",5,2200.21,2199.81,ms,,,,,,0,5.24288e+07
"BM_JoinBin/52428800/52428800/90/iterations:5",5,1987.34,1986.9,ms,,,,,,0,5.24288e+07
"BM_JoinBin/52428800/52428800/99/iterations:5",5,1784.05,1783.72,ms,,,,,,0,5.24288e+07
"BM_JoinExp/1048576/1048576/1/iterations:5",5,14.3218,14.3219,ms,,,,,,0,1.04858e+06
"BM_JoinExp/1048576/1048576/20/iterations:5",5,14.2753,14.2755,ms,,,,,,0,1.04858e+06
"BM_JoinExp/1048576/1048576/30/iterations:5",5,14.1221,14.1224,ms,,,,,,0,1.04858e+06
"BM_JoinExp/1048576/1048576/40/iterations:5",5,13.9733,13.9735,ms,,,,,,0,1.04858e+06
"BM_JoinExp/1048576/1048576/50/iterations:5",5,13.5227,13.5229,ms,,,,,,0,1.04858e+06
"BM_JoinExp/1048576/1048576/60/iterations:5",5,12.9493,12.9495,ms,,,,,,0,1.04858e+06
"BM_JoinExp/1048576/1048576/70/iterations:5",5,12.0258,12.0178,ms,,,,,,0,1.04858e+06
"BM_JoinExp/1048576/1048576/80/iterations:5",5,10.8227,10.8135,ms,,,,,,0,1.04858e+06
"BM_JoinExp/1048576/1048576/90/iterations:5",5,9.35712,9.35728,ms,,,,,,0,1.04858e+06
"BM_JoinExp/1048576/1048576/99/iterations:5",5,7.94537,7.94549,ms,,,,,,0,1.04858e+06
"BM_JoinExp/10485760/10485760/1/iterations:5",5,144.496,144.483,ms,,,,,,0,1.04858e+07
"BM_JoinExp/10485760/10485760/20/iterations:5",5,144.144,144.116,ms,,,,,,0,1.04858e+07
"BM_JoinExp/10485760/10485760/30/iterations:5",5,143.125,143.098,ms,,,,,,0,1.04858e+07
"BM_JoinExp/10485760/10485760/40/iterations:5",5,140.592,140.58,ms,,,,,,0,1.04858e+07
"BM_JoinExp/10485760/10485760/50/iterations:5",5,137.009,136.982,ms,,,,,,0,1.04858e+07
"BM_JoinExp/10485760/10485760/60/iterations:5",5,130.456,130.443,ms,,,,,,0,1.04858e+07
"BM_JoinExp/10485760/10485760/70/iterations:5",5,121.504,121.49,ms,,,,,,0,1.04858e+07
"BM_JoinExp/10485760/10485760/80/iterations:5",5,109.134,109.106,ms,,,,,,0,1.04858e+07
"BM_JoinExp/10485760/10485760/90/iterations:5",5,93.3438,93.3455,ms,,,,,,0,1.04858e+07
"BM_JoinExp/10485760/10485760/99/iterations:5",5,77.4619,77.4474,ms,,,,,,0,1.04858e+07
"BM_JoinExp/52428800/52428800/1/iterations:5",5,720.416,720.326,ms,,,,,,0,5.24288e+07
"BM_JoinExp/52428800/52428800/20/iterations:5",5,722.342,722.258,ms,,,,,,0,5.24288e+07
"BM_JoinExp/52428800/52428800/30/iterations:5",5,717.475,717.395,ms,,,,,,0,5.24288e+07
"BM_JoinExp/52428800/52428800/40/iterations:5",5,704.888,704.772,ms,,,,,,0,5.24288e+07
"BM_JoinExp/52428800/52428800/50/iterations:5",5,683.604,683.463,ms,,,,,,0,5.24288e+07
"BM_JoinExp/52428800/52428800/60/iterations:5",5,653.211,653.133,ms,,,,,,0,5.24288e+07
"BM_JoinExp/52428800/52428800/70/iterations:5",5,608.194,608.119,ms,,,,,,0,5.24288e+07
"BM_JoinExp/52428800/52428800/80/iterations:5",5,544.373,544.285,ms,,,,,,0,5.24288e+07
"BM_JoinExp/52428800/52428800/90/iterations:5",5,461.042,460.968,ms,,,,,,0,5.24288e+07
"BM_JoinExp/52428800/52428800/99/iterations:5",5,377.719,377.637,ms,,,,,,0,5.24288e+07
